"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.123816997E2,1.969207198E-1,1.100388829E0,2.915760278E0
1.123916257E2,1.491694514E-1,8.789334302E-1,3.714779958E0
1.124015527E2,-1.265436322E-1,8.298628655E-1,4.406374007E0
1.124114788E2,-2.633273104E-1,7.647612821E-1,4.693358860E0
1.124214057E2,-2.214384787E-1,6.710694453E-1,4.662430013E0
1.124313318E2,1.159678006E-1,4.691565738E-1,4.599854865E0
1.124412587E2,4.091366228E-1,6.247256566E-2,4.989508054E0
1.124511848E2,-2.216213504E-2,-1.053367494E-1,5.806454127E0
1.124611117E2,-1.092203458E0,2.582138838E-1,6.399107441E0
1.124710378E2,-1.561464295E0,7.950228889E-1,5.956885445E0
1.124809647E2,-8.322118382E-1,1.081388667E0,4.703239485E0
1.124908907E2,5.367037552E-1,9.214068007E-1,3.433441177E0
1.125008167E2,2.187074416E0,2.200651505E-1,2.989799477E0
1.125107437E2,2.931621728E0,-5.713440860E-1,3.629903530E0
1.125206697E2,2.803295225E0,-1.635898912E0,4.369266992E0
1.125305967E2,2.135390877E0,-2.717520956E0,4.318923635E0
1.125405228E2,1.316890760E0,-3.258157439E0,3.370265520E0
1.125504497E2,7.878466742E-1,-3.298978898E0,1.821907613E0
1.125603758E2,4.411088325E-1,-2.968334056E0,1.294725573E-1
1.125703027E2,4.541108474E-1,-2.460054018E0,-1.414300548E0
1.125802288E2,8.298271975E-1,-1.734365293E0,-2.552768054E0
1.125901547E2,1.334543650E0,-8.920846222E-1,-3.233410853E0
1.126000818E2,1.858873856E0,-4.081476393E-1,-3.452089117E0
1.126100077E2,2.143971520E0,-3.623815555E-1,-3.107209228E0
1.126199347E2,2.028542220E0,-5.829040314E-1,-2.415212306E0
1.126298607E2,1.525464304E0,-9.378838889E-1,-1.849940334E0
1.126397877E2,8.429559508E-1,-1.206439122E0,-1.673835647E0
1.126497137E2,1.741722552E-1,-1.273434984E0,-1.795837217E0
1.126596407E2,-3.724013808E-1,-1.210463833E0,-2.102674536E0
1.126695668E2,-7.123472795E-1,-1.057083765E0,-2.421640735E0
1.126794937E2,-9.048053129E-1,-6.587079198E-1,-2.731313369E0
1.126894198E2,-9.300955439E-1,-1.547868349E-1,-3.086500145E0
1.126993457E2,-8.775543644E-1,2.941968814E-1,-3.511354156E0
1.127092728E2,-8.391336990E-1,5.853939950E-1,-3.759029932E0
1.127191987E2,-8.633231916E-1,7.435798164E-1,-3.644742009E0
1.127291258E2,-8.378878766E-1,8.294218393E-1,-3.355137604E0
1.127390517E2,-8.663024942E-1,8.818593769E-1,-3.098158908E0
1.127489787E2,-9.742811984E-1,7.696315742E-1,-2.936057718E0
1.127589047E2,-1.077826690E0,5.911097214E-1,-2.766965012E0
1.127688317E2,-1.171722083E0,4.069334650E-1,-2.570351216E0
1.127787577E2,-1.110478492E0,2.718343513E-1,-2.355194730E0
1.127886847E2,-9.040461981E-1,2.309329317E-1,-2.139564620E0
1.127986108E2,-6.738582017E-1,3.218086032E-1,-1.812142763E0
1.128085367E2,-3.323402426E-1,4.549633715E-1,-1.377315155E0
1.128184638E2,6.879179779E-2,5.770503838E-1,-1.001368425E0
1.128283897E2,3.493383543E-1,6.321502317E-1,-6.819970143E-1
1.128383168E2,5.857367515E-1,7.115500847E-1,-3.609860444E-1
1.128482427E2,7.047813479E-1,8.728752762E-1,-8.552137613E-3
1.128581698E2,7.678167446E-1,9.997011644E-1,2.970058107E-1
1.128680957E2,6.595053338E-1,1.037021238E0,5.616338342E-1
1.128780227E2,4.330282728E-1,1.130662496E0,8.869056702E-1
1.128879487E2,1.224322173E-1,1.359400310E0,1.292302487E0
1.128978747E2,-1.266946182E-1,1.579538477E0,1.683981151E0
1.129078017E2,-1.951784322E-1,1.683658969E0,2.017769457E0
1.129177277E2,4.555035811E-3,1.622028439E0,2.359640953E0
1.129276548E2,3.761371303E-1,1.338820888E0,2.858954578E0
1.129375807E2,7.372954483E-1,9.076269599E-1,3.475961545E0
1.129475078E2,8.804918593E-1,3.212765066E-1,3.826741859E0
1.129574337E2,7.599548708E-1,-3.811233435E-1,4.147091509E0
1.129673608E2,4.302658654E-1,-9.387302003E-1,4.503665829E0
1.129772867E2,-2.363887859E-1,-8.435355560E-1,4.605305640E0
1.129872137E2,-9.356476213E-1,-1.178696349E-1,4.193390931E0
1.129971397E2,-1.322048881E0,7.665604703E-1,3.222598182E0
1.130070658E2,-8.974196948E-1,9.832066076E-1,2.245857645E0
1.130169927E2,6.233568599E-2,6.878018376E-1,1.840960765E0
1.130269187E2,4.452908342E-1,1.585308071E-1,2.286505149E0
1.130368458E2,7.863311855E-2,-5.566427241E-1,3.071234819E0
1.130467717E2,-6.489758871E-1,-1.178149342E0,3.188144048E0
1.130566988E2,-1.438644115E0,-1.515272022E0,2.601468928E0
1.130666247E2,-2.208324075E0,-1.636703781E0,1.530816261E0
1.130765518E2,-2.789786987E0,-1.690522431E0,3.597867805E-1
1.130864777E2,-2.801745420E0,-1.692532996E0,-4.071597522E-1
1.130964048E2,-2.441205811E0,-1.481524525E0,-6.685028100E-1
1.131063307E2,-1.784718883E0,-1.358095504E0,-4.700664371E-1
1.131162568E2,-1.049271593E0,-1.391001587E0,-1.789481878E-2
1.131261837E2,-3.907411361E-1,-1.518907529E0,3.699773079E-1
1.131361098E2,1.205681798E-1,-1.628488736E0,5.346565354E-1
1.131460366E2,4.876259181E-1,-1.732263657E0,4.824280357E-1
1.131559626E2,7.072302349E-1,-1.727285776E0,2.002952027E-1
1.131658896E2,7.526692401E-1,-1.584184236E0,-2.654980892E-1
1.131758156E2,7.133972932E-1,-1.262532412E0,-8.751065737E-1
1.131857426E2,7.202141965E-1,-9.951708879E-1,-1.573398024E0
1.131956686E2,6.748520822E-1,-7.240625415E-1,-2.264136626E0
1.132055956E2,6.180332990E-1,-4.136359821E-1,-2.904382181E0
1.132155216E2,5.680750174E-1,-3.899318084E-2,-3.337254480E0
1.132254476E2,4.923807277E-1,3.436969972E-1,-3.606542734E0
1.132353746E2,3.952656385E-1,6.727885998E-1,-3.810345681E0
1.132453006E2,2.941385189E-1,8.939744423E-1,-4.031130697E0
1.132552276E2,1.627874888E-1,1.066935812E0,-4.238086463E0
1.132651536E2,6.769383688E-2,1.203784120E0,-4.313797381E0
1.132750806E2,-4.241778541E-2,1.322226052E0,-4.104621427E0
1.132850066E2,-1.106993771E-1,1.400317955E0,-3.665981435E0
1.132949336E2,-1.295590230E-1,1.407634138E0,-3.206721237E0
1.133048596E2,-1.662654309E-1,1.307973025E0,-2.810765335E0
1.133147856E2,-2.622998450E-1,1.190959642E0,-2.401205885E0
1.133247126E2,-3.030213897E-1,1.028270075E0,-1.931057003E0
1.133346386E2,-2.654608497E-1,8.390843631E-1,-1.414806917E0
1.133445656E2,-2.373865767E-1,6.256867196E-1,-9.016570258E-1
1.133544916E2,-3.354580876E-1,5.056110033E-1,-3.959535635E-1
1.133644186E2,-4.652337499E-1,4.855900638E-1,1.794276595E-2
1.133743446E2,-4.669347781E-1,4.969121005E-1,3.090715402E-1
1.133842716E2,-5.521018129E-1,5.247373918E-1,5.692492479E-1
1.133941976E2,-6.749468802E-1,6.368698850E-1,7.763880318E-1
1.134041246E2,-6.625905441E-1,8.172710328E-1,9.532686442E-1
1.134140506E2,-6.274822533E-1,9.054180280E-1,1.154030455E0
1.134239766E2,-5.988022818E-1,9.071185445E-1,1.411943536E0
1.134339036E2,-5.815006996E-1,8.592227586E-1,1.725801607E0
1.134438296E2,-5.535203109E-1,7.924556688E-1,2.104342747E0
1.134537566E2,-5.109172784E-1,7.134781310E-1,2.514066503E0
1.134636826E2,-4.685038053E-1,6.505615059E-1,2.823081325E0
1.134736096E2,-3.689778726E-1,5.384350061E-1,2.963340241E0
1.134835356E2,-1.354789451E-1,3.197740645E-1,3.044382066E0
1.134934626E2,1.571362462E-1,-5.456782445E-2,3.302675800E0
1.135033886E2,1.255064366E-1,-4.943493390E-1,3.826668769E0
1.135133156E2,-3.977442002E-1,-5.738263752E-1,4.362374879E0
1.135232416E2,-9.278505054E-1,-3.387242326E-1,4.553435574E0
1.135331676E2,-8.437031519E-1,9.849612840E-2,4.101250507E0
1.135430946E2,6.318339522E-2,3.055178218E-1,3.188568556E0
1.135530206E2,1.233307151E0,1.162252517E-1,2.400015977E0
1.135629476E2,2.185113406E0,-3.934564369E-1,2.029791917E0
1.135728736E2,2.588730184E0,-1.105721344E0,2.262926252E0
1.135828006E2,2.245039181E0,-1.906617980E0,2.879412231E0
1.135927266E2,1.622159271E0,-2.536504316E0,3.206421275E0
1.136026536E2,1.046988036E0,-2.815596305E0,2.876923656E0
1.136125796E2,7.633121227E-1,-2.820787463E0,1.961974740E0
1.136225056E2,7.083854254E-1,-2.488529081E0,8.929873592E-1
1.136324326E2,8.594628599E-1,-1.836174234E0,-1.822477716E-1
1.136423586E2,1.064990517E0,-1.010356546E0,-1.199689608E0
1.136522856E2,1.253542610E0,-2.602719209E-1,-2.037782137E0
1.136622116E2,1.489705072E0,2.757446768E-1,-2.614584233E0
1.136721386E2,1.586244941E0,4.606484731E-1,-2.749048558E0
1.136820646E2,1.309080780E0,4.277785695E-1,-2.407380545E0
1.136919916E2,7.685757132E-1,1.988414387E-1,-1.991411378E0
1.137019176E2,1.110792086E-1,-1.467961031E-1,-1.980936091E0
1.137118446E2,-4.629921102E-1,-3.348598078E-1,-2.351505722E0
1.137217706E2,-8.158595149E-1,-2.147685964E-1,-2.948673670E0
1.137316976E2,-1.007379874E0,4.983369939E-2,-3.577498444E0
1.137416236E2,-1.001072410E0,2.752837700E-1,-4.054396183E0
1.137515496E2,-8.882317456E-1,4.619030297E-1,-4.245356306E0
1.137614766E2,-7.796238079E-1,6.352186313E-1,-4.110101438E0
1.137714026E2,-7.036485229E-1,7.131771456E-1,-3.761768183E0
1.137813296E2,-5.707418959E-1,7.474315967E-1,-3.291474289E0
1.137912556E2,-4.158397977E-1,7.887301885E-1,-2.835316624E0
1.138011826E2,-3.369218649E-1,7.035334790E-1,-2.487813089E0
1.138111086E2,-3.288635978E-1,6.240572467E-1,-2.143522600E0
1.138210356E2,-3.259015080E-1,5.925478441E-1,-1.833958139E0
1.138309616E2,-2.937760281E-1,5.835302681E-1,-1.560540581E0
1.138408876E2,-1.896395110E-1,6.157740080E-1,-1.382612733E0
1.138508146E2,-4.598795825E-2,6.412810975E-1,-1.267616712E0
1.138607406E2,9.065135770E-2,6.994800429E-1,-1.132372368E0
1.138706676E2,2.772304543E-1,7.614337778E-1,-8.966272509E-1
1.138805936E2,4.687469398E-1,8.605939306E-1,-5.929942060E-1
1.138905206E2,6.155849236E-1,1.007732534E0,-2.440721369E-1
1.139004466E2,6.434917836E-1,1.162415508E0,1.471592152E-1
1.139103736E2,5.767267038E-1,1.284610182E0,4.596005058E-1
1.139202996E2,4.484180713E-1,1.420146887E0,6.761550611E-1
1.139302266E2,2.405042573E-1,1.607234399E0,9.329834837E-1
1.139401526E2,8.756073877E-2,1.744791463E0,1.197244302E0
1.139500786E2,-7.183439646E-2,1.850974560E0,1.505290825E0
1.139600056E2,-2.290458342E-1,1.946778850E0,1.962259499E0
1.139699316E2,-2.608397404E-1,1.811467409E0,2.384402157E0
1.139798586E2,-3.597855014E-1,1.495161986E0,2.726823877E0
1.139897846E2,-3.754323216E-1,1.029287125E0,2.954187595E0
1.139997116E2,-2.178957787E-1,4.188341568E-1,3.108571045E0
1.140096376E2,-7.346606199E-3,-1.704224540E-1,3.377851698E0
1.140195646E2,1.020780231E-1,-6.791337059E-1,3.732301725E0
1.140294906E2,-1.127594243E-1,-1.073585120E0,4.151715487E0
1.140394176E2,-6.292899200E-1,-1.042105757E0,4.532892551E0
1.140493436E2,-1.246015197E0,-4.005798074E-1,4.471340666E0
1.140592696E2,-1.643091426E0,5.925398773E-1,3.656775579E0
1.140691966E2,-1.119335197E0,1.091329300E0,2.527623273E0
1.140791226E2,1.874020922E-1,8.714629544E-1,1.923939187E0
1.140890496E2,1.364021803E0,1.013429367E-1,2.382415858E0
1.140989756E2,1.660961979E0,-9.883208017E-1,3.680717003E0
1.141089026E2,1.010088670E0,-1.734271152E0,4.694663374E0
1.141188286E2,-1.398333118E-1,-2.111463340E0,4.351349954E0
1.141287556E2,-1.331652640E0,-2.281980281E0,2.746096299E0
1.141386816E2,-2.244182417E0,-2.104994711E0,7.334776551E-1
1.141486068E2,-2.566794063E0,-1.706808827E0,-9.789040071E-1
1.141585338E2,-2.201857639E0,-1.337111893E0,-1.930789785E0
1.141684598E2,-1.585454983E0,-8.850310528E-1,-2.161204580E0
1.141783868E2,-9.992713210E-1,-4.823926601E-1,-1.844469094E0
1.141883128E2,-5.421315062E-1,-5.061080897E-1,-1.163811677E0
1.141982398E2,-1.453758144E-1,-7.452206182E-1,-3.711718941E-1
1.142081658E2,1.244861980E-1,-9.430404753E-1,1.754012668E-1
1.142180928E2,1.663738602E-1,-1.175942676E0,2.491329020E-1
1.142280188E2,-1.126378387E-2,-1.481042714E0,-1.544191182E-2
1.142379458E2,-2.027161693E-1,-1.579124787E0,-3.449120486E-1
1.142478718E2,-2.900752157E-1,-1.426834348E0,-7.367357236E-1
1.142577988E2,-4.330299174E-1,-1.194202215E0,-1.362836280E0
1.142677248E2,-5.295732950E-1,-9.599515001E-1,-2.133261321E0
1.142776508E2,-4.554713118E-1,-5.595223316E-1,-2.802963395E0
1.142875778E2,-2.833264690E-1,-3.108345123E-2,-3.241264833E0
1.142975038E2,-8.436987665E-2,4.144619013E-1,-3.553486269E0
1.143074308E2,2.942691676E-2,7.382000126E-1,-3.852423415E0
1.143173568E2,8.262408078E-2,9.853750475E-1,-4.085640196E0
1.143272838E2,2.039622109E-1,1.210172788E0,-4.284777065E0
1.143372098E2,1.587637456E-1,1.434075247E0,-4.359339005E0
1.143471368E2,1.988046013E-2,1.473807077E0,-4.194139375E0
1.143570628E2,-1.033431778E-1,1.439145514E0,-3.727736219E0
1.143669888E2,-1.500322081E-1,1.387245628E0,-3.204646060E0
1.143769158E2,-2.582422427E-1,1.308846599E0,-2.825557621E0
1.143868418E2,-2.996573038E-1,1.174821107E0,-2.432565088E0
1.143967688E2,-3.071109688E-1,1.140633095E0,-1.985902131E0
1.144066948E2,-4.122454412E-1,1.143648212E0,-1.480905597E0
1.144166218E2,-3.669221377E-1,1.092981723E0,-9.231133837E-1
1.144265478E2,-3.869880277E-1,1.099287068E0,-3.484285641E-1
1.144364748E2,-3.678613468E-1,1.027963023E0,2.249950111E-1
1.144464008E2,-3.295815993E-1,1.039138880E0,8.873868960E-1
1.144563278E2,-2.346908093E-1,1.087148686E0,1.517080566E0
1.144662538E2,-1.398334397E-1,1.038779568E0,2.073659483E0
1.144761798E2,-9.233651611E-2,1.004500778E0,2.522539119E0
1.144861068E2,-2.512903053E-2,8.925508645E-1,2.880316796E0
1.144960328E2,4.841014449E-2,7.682164018E-1,3.193687209E0
1.145059598E2,1.204137402E-1,6.356833387E-1,3.390052498E0
1.145158858E2,1.785756106E-1,4.545180329E-1,3.423169958E0
1.145258128E2,7.271686921E-2,2.982035398E-1,3.243354043E0
1.145357388E2,-1.113534978E-1,2.255449052E-1,2.943116477E0
1.145456658E2,-2.338060707E-1,1.639799370E-1,2.629318047E0
1.145555918E2,-3.482612606E-1,1.351589471E-1,2.466436839E0
1.145655188E2,-7.303422318E-1,1.417445839E-1,2.498911690E0
1.145754448E2,-1.412526796E0,3.238992751E-1,2.535881880E0
1.145853708E2,-1.570815309E0,5.626720805E-1,2.364193010E0
1.145952978E2,-8.457555977E-1,5.448591958E-1,1.950948645E0
1.146052238E2,4.257595991E-1,1.989900494E-1,1.809072974E0
1.146151508E2,1.764445270E0,-6.871536007E-1,2.221022766E0
1.146250768E2,2.240895844E0,-1.868159527E0,3.080511426E0
1.146350038E2,1.915857019E0,-2.981108760E0,4.147723008E0
1.146449298E2,1.285005454E0,-3.601530208E0,5.105426180E0
1.146548568E2,5.795304072E-1,-3.720941462E0,5.123558396E0
1.146647828E2,1.787267976E-1,-3.407465506E0,4.156205564E0
1.146747098E2,4.582268487E-1,-2.723246550E0,2.592326222E0
1.146846358E2,1.151784539E0,-1.761914157E0,1.045831237E0
1.146945618E2,2.013490026E0,-8.484847856E-1,-2.948131049E-1
1.147044888E2,2.786270472E0,-1.018591088E-1,-1.478971338E0
1.147144148E2,3.298253259E0,3.583516910E-1,-2.321696032E0
1.147243418E2,3.498387078E0,4.747002824E-1,-2.625850064E0
1.147342678E2,3.381469955E0,1.972343681E-1,-2.406700514E0
1.147441948E2,2.784434153E0,-1.845087620E-1,-1.710224624E0
1.147541208E2,2.170566996E0,-4.246352160E-1,-1.054033712E0
1.147640478E2,1.549552055E0,-4.619052224E-1,-8.750989723E-1
1.147739738E2,9.465266584E-1,-4.051736358E-1,-1.175596740E0
1.147839008E2,5.000090783E-1,-3.394378122E-1,-1.815094437E0
1.147938268E2,2.630105375E-1,-2.744966252E-2,-2.407161275E0
1.148037528E2,5.308197387E-2,3.257946501E-1,-2.923682671E0
1.148136798E2,-1.233087515E-1,5.891245186E-1,-3.352149092E0
1.148236058E2,-2.361943477E-1,7.601177157E-1,-3.632036594E0
1.148335328E2,-2.742642349E-1,8.813777856E-1,-3.708203010E0
1.148434588E2,-4.183279341E-1,9.452514537E-1,-3.548033740E0
1.148533858E2,-6.602989472E-1,9.157794403E-1,-3.320043200E0
1.148633118E2,-8.857148847E-1,7.885783070E-1,-3.046343806E0
1.148732388E2,-1.083431904E0,5.818598648E-1,-2.743701864E0
1.148831648E2,-1.208166243E0,5.025819263E-1,-2.390654585E0
1.148930908E2,-1.244851893E0,5.659368368E-1,-2.105814491E0
1.149030178E2,-1.124761120E0,7.118579406E-1,-1.884534801E0
1.149129438E2,-9.369595903E-1,9.110070891E-1,-1.801739396E0
1.149228708E2,-7.131570458E-1,9.472296399E-1,-1.755825890E0
1.149327968E2,-5.145242064E-1,8.183343489E-1,-1.500318353E0
1.149427238E2,-3.521012733E-1,7.144881644E-1,-9.644303942E-1
1.149526498E2,-1.492301528E-1,6.672702169E-1,-2.656033391E-1
1.149625768E2,-4.440375566E-3,6.007758267E-1,4.940008450E-1
1.149725028E2,7.235309931E-2,5.916638182E-1,1.260835111E0
1.149824298E2,1.273479898E-1,6.644764173E-1,1.836015190E0
1.149923558E2,5.935999227E-2,8.107186429E-1,2.154727619E0
1.150022818E2,-1.430058557E-1,1.055292032E0,2.261088472E0
1.150122088E2,-2.214285933E-1,1.208002886E0,2.247286704E0
1.150221348E2,-1.661727343E-1,1.280239389E0,2.187658553E0
1.150320618E2,-7.957559835E-2,1.275409004E0,2.179684120E0
1.150419878E2,1.907426065E-1,1.094735449E0,2.286648406E0
1.150519148E2,5.124111323E-1,7.634051666E-1,2.648155437E0
1.150618408E2,7.858414447E-1,3.730146075E-1,3.242785109E0
1.150717678E2,8.958494981E-1,-1.426480061E-1,3.818661007E0
1.150816938E2,5.930288507E-1,-5.858845764E-1,4.205391172E0
1.150916208E2,-1.418045087E-1,-7.938415320E-1,4.247762436E0
1.151015468E2,-1.053621702E0,-5.386652037E-1,3.885371305E0
1.151114728E2,-1.604856336E0,3.476147413E-1,3.119991242E0
1.151213998E2,-1.566550203E0,1.294827753E0,2.089621212E0
1.151313258E2,-7.912105773E-1,1.719282838E0,1.150620359E0
1.151412537E2,8.510308094E-2,1.675147324E0,7.499551088E-1
1.151511797E2,5.567276183E-1,8.556865818E-1,1.142054188E0
1.151611067E2,2.687730416E-1,-3.345157357E-1,2.211118752E0
1.151710327E2,-5.006995979E-1,-1.236995721E0,3.253745130E0
1.151809597E2,-1.474505527E0,-1.694903457E0,3.652941560E0
1.151908857E2,-2.405174391E0,-2.105615393E0,3.028753043E0
1.152008127E2,-3.007355742E0,-2.214930113E0,1.707191089E0
1.152107387E2,-3.032732073E0,-1.997602994E0,3.177043694E-1
1.152206647E2,-2.576366832E0,-1.638422570E0,-6.940101188E-1
1.152305917E2,-1.909077611E0,-1.321970090E0,-1.116039925E0
1.152405177E2,-1.226066690E0,-1.271047858E0,-1.051227633E0
1.152504447E2,-6.770824295E-1,-1.308973191E0,-5.855302352E-1
1.152603707E2,-1.738211299E-1,-1.309212488E0,-1.611434162E-2
1.152702977E2,1.974181351E-1,-1.349593067E0,2.724954522E-1
1.152802237E2,3.410904181E-1,-1.567704151E0,1.072893906E-1
1.152901507E2,2.988570027E-1,-1.616681892E0,-3.324212265E-1
1.153000767E2,2.002026157E-1,-1.438765591E0,-9.093139547E-1
1.153100037E2,1.595355780E-1,-1.193717408E0,-1.601288658E0
1.153199297E2,1.796846629E-1,-9.586629930E-1,-2.327170780E0
1.153298557E2,1.410563118E-1,-6.225363860E-1,-3.034349998E0
1.153397827E2,2.060332399E-1,-2.320370870E-1,-3.674508430E0
1.153497087E2,1.679215634E-1,1.158796264E-1,-4.319644597E0
1.153596357E2,-7.209379356E-3,4.577287390E-1,-4.871826407E0
1.153695617E2,-1.249050413E-1,7.531438878E-1,-5.363792421E0
1.153794887E2,-1.874199810E-1,1.019194320E0,-5.724075045E0
1.153894147E2,-2.586056107E-1,1.240978259E0,-5.853226590E0
1.153993417E2,-3.510234853E-1,1.354718152E0,-5.750737179E0
1.154092677E2,-3.807182045E-1,1.420620365E0,-5.304156083E0
1.154191937E2,-4.187404187E-1,1.438156604E0,-4.608353793E0
1.154291207E2,-4.705140415E-1,1.314597335E0,-3.693982581E0
1.154390467E2,-3.687843297E-1,1.060421941E0,-2.712856632E0
1.154489737E2,-4.131276398E-1,9.033601736E-1,-1.717809048E0
1.154588997E2,-4.942846542E-1,7.976097701E-1,-8.727191556E-1
1.154688267E2,-5.105501098E-1,6.733663047E-1,-3.110408825E-1
1.154787527E2,-5.937015363E-1,6.838201030E-1,1.276932496E-1
1.154886797E2,-5.588851313E-1,6.825409515E-1,5.403382748E-1
1.154986057E2,-5.091328909E-1,7.154653072E-1,1.105993824E0
1.155085327E2,-4.274058461E-1,7.260452592E-1,1.715992318E0
1.155184587E2,-3.958684865E-1,6.428452277E-1,2.312470880E0
1.155283847E2,-4.067401049E-1,5.930451864E-1,2.901663226E0
1.155383117E2,-3.414411048E-1,5.703349297E-1,3.399375299E0
1.155482377E2,-2.553971886E-1,5.792507641E-1,3.771675121E0
1.155581647E2,-1.350326107E-1,5.784812340E-1,3.941673560E0
1.155680907E2,-1.182994510E-1,5.808673000E-1,3.944892452E0
1.155780177E2,1.090447247E-2,5.193695748E-1,3.923742489E0
1.155879437E2,1.174828416E-1,4.545814021E-1,3.951442503E0
1.155978707E2,2.725662400E-1,4.057483440E-1,4.013475029E0
1.156077967E2,3.263527668E-1,3.873663791E-1,3.769256127E0
1.156177237E2,6.439434810E-1,4.302615166E-2,3.307228442E0
1.156276497E2,5.070267238E-1,-4.249046996E-1,3.001676341E0
1.156375757E2,-4.153267411E-1,-4.674657783E-1,3.205549455E0
1.156475027E2,-1.271055752E0,-1.274856734E-1,3.407783595E0
1.156574287E2,-1.092931437E0,2.515843472E-1,3.053363389E0
1.156673557E2,-1.049433597E-1,3.223793645E-1,2.337042634E0
1.156772817E2,1.074277795E0,9.686402433E-2,1.841084726E0
1.156872087E2,2.036529371E0,-4.613246305E-1,1.853479654E0
1.156971347E2,2.255704648E0,-1.209161585E0,2.236627815E0
1.157070617E2,2.023059579E0,-2.023168191E0,2.453305162E0
1.157169877E2,1.685699648E0,-2.498315274E0,2.340966116E0
1.157269147E2,1.357373372E0,-2.669242836E0,1.947674205E0
1.157368407E2,1.064613956E0,-2.644394800E0,1.286490939E0
1.157467667E2,1.119655843E0,-2.364621173E0,5.987133676E-1
1.157566937E2,1.418659794E0,-1.689285453E0,-2.398446000E-1
1.157666197E2,1.706222936E0,-8.163396444E-1,-9.745402300E-1
1.157765467E2,1.734619500E0,-2.754414256E-1,-1.745969238E0
1.157864727E2,1.662851653E0,-7.237435028E-2,-2.373538615E0
1.157963997E2,1.442130810E0,-4.692302853E-2,-2.670876548E0
1.158063257E2,1.085500429E0,-2.111089703E-1,-2.591395345E0
1.158162527E2,6.463259290E-1,-4.289982256E-1,-2.261499531E0
1.158261787E2,1.680250225E-1,-5.230578522E-1,-1.868825086E0
1.158361057E2,-2.252666325E-1,-4.280974986E-1,-1.607320061E0
1.158460317E2,-5.666993137E-1,-2.075532784E-1,-1.648435342E0
1.158559577E2,-8.252916585E-1,1.494475231E-3,-2.035663691E0
1.158658847E2,-9.802360028E-1,1.991165502E-1,-2.595351571E0
1.158758107E2,-1.044247227E0,4.801705720E-1,-3.063515325E0
1.158857377E2,-1.063325814E0,8.231914848E-1,-3.302376423E0
1.158956637E2,-1.042700200E0,1.071716569E0,-3.418876348E0
1.159055907E2,-1.046682227E0,1.167114842E0,-3.430055054E0
1.159155167E2,-1.119350253E0,1.163137712E0,-3.394895747E0
1.159254437E2,-1.168148338E0,1.099807177E0,-3.333866018E0
1.159353697E2,-1.157467667E0,9.545031376E-1,-3.161553835E0
1.159452967E2,-1.105598991E0,7.906609391E-1,-2.824798653E0
1.159552227E2,-1.014361888E0,6.696560271E-1,-2.298714720E0
1.159651487E2,-9.156288014E-1,5.792066176E-1,-1.764021347E0
1.159750757E2,-8.723442759E-1,4.471742224E-1,-1.476277526E0
1.159850017E2,-8.308624470E-1,3.329795260E-1,-1.330423994E0
